1,2,3,4,5,6,7,8,9,10,name,evolution_stage,skillName,타수,범위,속성,target,targetCount,effect,additionalTurn
0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,쥬드몬,완전체,글레이서 스피어,2,근거리,물리,적,단일
,,,,,,,,,,쥬레이몬,완전체,일루전 미스트,1,원거리,어둠,적,단일,매료
0.225,0.2356,0.2462,0.2569,0.2675,0.2781,0.2887,0.2993,0.31,0.3206,초핫카이몬,완전체,돼지 통구이,4,근거리,불,적,단일,화상
0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,캐논벌몬,완전체,무한 스카이 로켓,2,원거리,물리,적,단일
0.9,0.9425,0.985,1.0275,1.07,1.1125,1.155,1.1975,1.24,1.2825,콩알몬,완전체,스마일리 봄,1,원거리,강철,적,단일,스턴
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,키메라몬,완전체,하이브리드 암즈,5,근거리,어둠,적,단일
0.3333,0.35,0.3666,0.3833,0.4,0.4166,0.4333,0.45,0.4666,0.4833,토우몬,완전체,니기미타마,3,원거리,물리,적,단일
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,트리케라몬,완전체,트라이 혼 어택,1,근거리,물리,적,단일
0.0816,0.0854,0.0892,0.093,0.0968,0.1006,0.1044,0.1082,0.112,0.1158,파일드라몬,완전체,무법천지,5,원거리,물리,적,전체
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,패롯몬,완전체,소닉 디스트로이어,1,근거리,바람,적,단일
0.3333,0.35,0.3666,0.3833,0.4,0.4166,0.4333,0.45,0.4666,0.4833,팬텀몬,완전체,소울 쵸퍼,3,근거리,어둠,적,단일
,,,,,,,,,,퍼펫몬,완전체,러블리 어택,1,원거리,빛,적,단일,매료
0.225,0.2356,0.2462,0.2569,0.2675,0.2781,0.2887,0.2993,0.31,0.3206,펌프몬,완전체,잭 오 랜턴,4,원거리,불,적,단일,화상
0.15,0.1571,0.1642,0.1713,0.1784,0.1854,0.1925,0.1996,0.2067,0.2137,폭탄몬,완전체,기로 체인쏘우,6,근거리,강철,적,단일,출혈
0.9,0.9425,0.985,1.0275,1.07,1.1125,1.155,1.1975,1.24,1.2825,피콜몬,완전체,비트 봄,1,원거리,어둠,적,단일,스턴
0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,홀리엔젤몬,완전체,엑스칼리버,2,원거리,빛,적,단일
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,홀리엔젤몬:신관형태,완전체,소울 베니쉬,1,원거리,빛,적,단일
0.9,0.9425,0.985,1.0275,1.07,1.1125,1.155,1.1975,1.24,1.2825,화이트레오몬,완전체,빙수권,1,원거리,얼음,적,단일,빙결
0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,갓드라몬,궁극체,갓 플레임,5,원거리,빛,적,단일,,1.5
0.15,0.1571,0.1642,0.1713,0.1784,0.1854,0.1925,0.1996,0.2067,0.2137,그랜쿠가몬,궁극체,존 블랙 홀,6,근거리,어둠,적,단일,방어력 감소
0.068,0.0712,0.0744,0.0776,0.0808,0.084,0.0872,0.0904,0.0936,0.0968,네오반데몬,궁극체,나이트메어 레이드,6,원거리,어둠,적,전체
0.102,0.1068,0.1116,0.1164,0.1212,0.126,0.1308,0.1356,0.1404,0.1452,넵튠몬,궁극체,웨이브 오브 뎁스,4,원거리,물,적,전체
0.18,0.1885,0.197,0.2055,0.214,0.2225,0.231,0.2395,0.248,0.2565,던데블몬,궁극체,마이아스피우,5,근거리,어둠,적,단일,방어력 감소
0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,데스몬,궁극체,데스 애로우,2,원거리,어둠,적,단일
1.26,1.31,1.36,1.41,1.46,1.51,1.56,1.61,1.66,1.71,두프트몬,궁극체,아우스 스타벤,1,원거리,빛,적,단일,,1.3
0.1666,0.175,0.1833,0.1916,0.2,0.2083,0.2166,0.225,0.2333,0.2416,듀나스몬,궁극체,드래곤 코라이더,6,원거리,불,적,단일
0.225,0.2356,0.2462,0.2569,0.2675,0.2781,0.2887,0.2993,0.31,0.3206,듀크몬,궁극체,로얄 세이버,4,원거리,빛,적,단일,방어력 감소
0.18,0.1885,0.197,0.2055,0.214,0.2225,0.231,0.2395,0.248,0.2565,디아블로몬,궁극체,라인 서지,5,원거리,물리,적,단일,출혈
0.15,0.1571,0.1642,0.1713,0.1784,0.1854,0.1925,0.1996,0.2067,0.2137,레이브몬,궁극체,오왕환,6,원거리,천둥,적,단일,스턴
0.15,0.1571,0.1642,0.1713,0.1784,0.1854,0.1925,0.1996,0.2067,0.2137,로드나이트몬,궁극체,스파이럴 마스커레이드,6,근거리,물리,적,단일,출혈
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,로제몬,궁극체,아이비 허그,5,원거리,나무,적,단일
,,,,,,,,,,리리스몬,궁극체,다크니스 러브,1,근거리,어둠,적,단일,매료
0.9,0.9425,0.985,1.0275,1.07,1.1125,1.155,1.1975,1.24,1.2825,마르스몬,궁극체,코로나 샌션즈,1,원거리,불,적,단일,화상
,,,,,,,,,,마린엔젤몬,궁극체,퍼니 스마일,보조,원거리,빛,아군,단일,회복
0.18,0.1885,0.197,0.2055,0.214,0.2225,0.231,0.2395,0.248,0.2565,마스테몬,궁극체,홀리 디자이어,5,원거리,빛,적,단일,연소
0.102,0.1068,0.1116,0.1164,0.1212,0.126,0.1308,0.1356,0.1404,0.1452,메기드라몬,궁극체,헬 하울링,4,원거리,바람,적,전체
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,메탈가루몬,궁극체,가루루 토마호크,1,원거리,불,적,단일
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,메탈시드라몬,궁극체,포세이돈 디바이드,1,원거리,물,적,단일
0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,메탈에테몬,궁극체,바나나 슬립,2,원거리,어둠,적,단일
0.3,0.3141,0.3283,0.3424,0.3566,0.3708,0.385,0.3992,0.4133,0.4275,밀레니엄몬,궁극체,타임 언리미티드,3,원거리,어둠,적,단일,격리
0.1666,0.175,0.1833,0.1916,0.2,0.2083,0.2166,0.225,0.2333,0.2416,바이킹몬,궁극체,냉동 폭풍,6,원거리,얼음,적,단일
0.225,0.2356,0.2462,0.2569,0.2675,0.2781,0.2887,0.2993,0.31,0.3206,반쵸레오몬,궁극체,사자라왕점,4,근거리,물리,적,단일,출혈
0.1,0.1047,0.1094,0.1141,0.1188,0.1235,0.1282,0.1329,0.1376,0.1423,반쵸콩알몬,궁극체,천본폭쇄,9,원거리,불,적,단일,화상
,,,,,,,,,,발두르몬,궁극체,퍼지 샤인,보조,원거리,빛,아군,,방어력 증가
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,베놈묘티스몬,궁극체,카오스 플레임,5,원거리,불,적,단일
0.18,0.1872,0.1944,0.2016,0.2088,0.216,0.2232,0.2304,0.2376,0.2448,베르제브몬,궁극체,더블 임팩트,7,원거리,물리,적,단일,,1.3
0.9,0.9425,0.985,1.0275,1.07,1.1125,1.155,1.1975,1.24,1.2825,베르제브몬(C),궁극체,다크니스 클로,1,근거리,어둠,적,단일,속도 감소
0.1125,0.1179,0.1232,0.1285,0.1338,0.1391,0.1444,0.1497,0.155,0.1603,블래스트몬,궁극체,크리스털 브레스,8,근거리,불,적,단일,화상
0.1428,0.15,0.1571,0.1642,0.1714,0.1785,0.1857,0.1928,0.2,0.2071,블랙세라피몬,궁극체,세븐 헬즈,7,원거리,어둠,적,단일
0.15,0.1571,0.1642,0.1713,0.1784,0.1854,0.1925,0.1996,0.2067,0.2137,샤벨레오몬,궁극체,인피니티 애로우,6,원거리,물리,적,단일,스턴
0.25,0.2625,0.275,0.2875,0.3,0.3125,0.325,0.3375,0.35,0.3625,샤크라몬,궁극체,반강,4,원거리,어둠,적,단일
0.3,0.3141,0.3283,0.3424,0.3566,0.3708,0.385,0.3992,0.4133,0.4275,세라피몬,궁극체,어센션 할로우,3,원거리,천둥,적,단일,감전
0.125,0.1312,0.1375,0.1437,0.15,0.1562,0.1624,0.1687,0.1749,0.1812,세인트가르고몬,궁극체,버스트 샷,8,원거리,물리,적,단일
0.3333,0.35,0.3666,0.3833,0.4,0.4166,0.4333,0.45,0.4666,0.4833,스컬맘몬,궁극체,그랜드 차지,3,원거리,물리,적,단일
0.18,0.1885,0.197,0.2055,0.214,0.2225,0.231,0.2395,0.248,0.2565,슬래쉬엔젤몬,궁극체,헤븐즈 리퍼,5,근거리,물리,적,단일,출혈
0.3333,0.35,0.3666,0.3833,0.4,0.4166,0.4333,0.45,0.4666,0.4833,아포카리몬,궁극체,데스 에볼루션,3,근거리,어둠,적,단일
0.102,0.1068,0.1116,0.1164,0.1212,0.126,0.1308,0.1356,0.1404,0.1452,알포스브이드라몬,궁극체,샤이닝 V포스,4,원거리,빛,적,전체
0.1428,0.15,0.1571,0.1642,0.1714,0.1785,0.1857,0.1928,0.2,0.2071,오메가몬,궁극체,소드 오브 루인,7,근거리,불,적,단일,,1.5
0.25,0.2625,0.275,0.2875,0.3,0.3125,0.325,0.3375,0.35,0.3625,오파니몬,궁극체,에덴즈 자벨린,4,원거리,빛,적,단일
0.18,0.1885,0.197,0.2055,0.214,0.2225,0.231,0.2395,0.248,0.2565,오파니몬:폴다운모드,궁극체,플레임 헬 사이즈,5,근거리,불,적,단일,방어력 감소
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,워그레이몬,궁극체,테라 광선,1,원거리,불,적,단일
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,이바몬,궁극체,브레인 럽쳐,5,원거리,어둠,적,단일
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,쿠즈하몬,궁극체,역반강술,1,원거리,어둠,적,단일
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,쿠즈하몬:무녀모드,궁극체,역반강술,1,원거리,어둠,적,단일
0.3,0.3141,0.3283,0.3424,0.3566,0.3708,0.385,0.3992,0.4133,0.4275,크로스몬,궁극체,미스틱 브레이크,3,원거리,천둥,적,단일,감전
0.45,0.4712,0.4925,0.5137,0.535,0.5562,0.5774,0.5987,0.6199,0.6412,클라비스엔젤몬,궁극체,더 키,2,근거리,강철,적,단일,격리
0.18,0.1885,0.197,0.2055,0.214,0.2225,0.231,0.2395,0.248,0.2565,타이거베스파몬,궁극체,기어 스팅거,5,원거리,물리,적,단일,중독
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,타이타몬,궁극체,호응명신,5,원거리,어둠,적,단일
0.1666,0.175,0.1833,0.1916,0.2,0.2083,0.2166,0.225,0.2333,0.2416,파라사이몬,궁극체,일렉트릭 바인드,6,근거리,천둥,적,단일
,,,,,,,,,,파라오몬,궁극체,네크로미스트,1,원거리,바람,적,단일,매료
0.25,0.2625,0.275,0.2875,0.3,0.3125,0.325,0.3375,0.35,0.3625,파워드라몬,궁극체,인피니티 핸드,4,원거리,강철,적,단일
0.9,0.9425,0.985,1.0275,1.07,1.1125,1.155,1.1975,1.24,1.2825,페닉스몬,궁극체,크림슨 플레어,1,원거리,불,적,단일,화상
0.0816,0.0854,0.0892,0.093,0.0968,0.1006,0.1044,0.1082,0.112,0.1158,푸쿠몬,궁극체,니들 스콜,5,근거리,물리,적,전체
0.225,0.2356,0.2462,0.2569,0.2675,0.2781,0.2887,0.2993,0.31,0.3206,프레시오몬,궁극체,소로우 블루,4,원거리,바람,적,단일,스턴
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,피노키몬,궁극체,불릿 해머,1,근거리,물리,적,단일
1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,피에몬,궁극체,엔딩 스나이프,1,원거리,어둠,적,단일
0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,헤라클레스캅테리몬,궁극체,혼 버스터 : 개,2,근거리,천둥,적,단일
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,홀리드라몬,궁극체,아포칼립스,5,원거리,빛,적,단일
0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,황제드라몬:드래곤모드,궁극체,포지트론 레이저,5,원거리,빛,적,단일
0.136,0.1424,0.1488,0.1552,0.1616,0.168,0.1744,0.1808,0.1872,0.1936,황제드라몬:파이터모드,궁극체,기가 데스,3,원거리,어둠,적,전체
